CattleNECSatifactionIndex,MSTBaldiol,MSTCaangol,MSTCattleNEC,MSTSangre,MSTSeeno,MSTSheepNEC,MSTTrees,SatisfactionMeanTreesInBaldiol,SatisfactionMeanTreesInCaangol,SatisfactionMeanTreesInSangre,SatisfactionMeanTreesInSeeno,SheepNECSatifactionIndex,TreeDensitySatisfactionOldes,cattlesWeightGain,goodShepherdPercentage,interfaceNumberOfCampI,meanCattlesLiveWeight,meanCattlesNEC,meanFruitsConsumedCattle,meanFruitsConsumedSheep,meanGrass,meanLeavesConsumedCattle,meanLeavesConsumedSheep,meanSheepsLiveWeight,meanSheepsNEC,openmole$experiment,proportionBigHerders,proportionMediumHerders,sheepsWeightGain,sumLargeHerder,sumMediumHerder,sumSmallHerder,totalCattles,totalFoyers,totalGrass,totalSheeps,totalTrees,totalTreesOldes,totalTreesYoung
3.0,1.0,0.7005479452054795,0.39536923832046766,0.9005479452054794,1.0,0.5899718888046048,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.022613411515200587,0.0,50.0,250.07855473851808,3.891698498558057,3.309409784009944E-11,0.37034036568664036,119993.87884452379,2625.9784461657778,604.1243290335342,39.81845199242221,3.2624557099692413,1796,10.0,20.0,0.0027386517415637413,30.0,55.0,222.0,3010.0,307.0,6.34767619087531E7,4314.0,8.1062978E7,117113.76937618147,36124.37429111531
3.0,1.0,0.8005479452054794,0.3963772308028161,0.9005479452054794,1.0,0.5920209572668231,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.02422175367670565,0.0,40.0,249.7768144162747,3.8828996959783635,3.105968587165252E-11,0.31301664237349214,120602.11584144161,2287.6939927453595,528.4354619909717,39.99050954558221,3.2624908075058157,1795,10.0,20.0,0.0027960706121502696,28.0,53.0,170.0,2633.0,251.0,6.379851928012263E7,3849.0,8.189215E7,118156.10775047258,36649.468809073725
3.0,1.0,0.8005479452054794,0.40209253564439473,0.9005479452054794,1.0,0.5860875034945485,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.028512362114361357,0.0,30.0,249.833363368946,3.8850937604283438,1.3663314532130508,3.928063642892317,121468.53358092924,1150.9322022983745,292.4879839620836,39.97891862487928,3.259592171429336,1794,10.0,20.0,0.0034202728490650277,22.0,46.0,128.0,2176.0,196.0,6.4256854264311604E7,3081.0,8.2820363E7,119560.97164461248,36999.260869565216
3.0,1.0,0.7005479452054795,0.3792332949911116,0.9005479452054794,1.0,0.6042417651364634,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,7.331319772848806E-4,0.0,100.0,249.64104390457808,3.8794960681224904,5.332531966853432E-11,1.2437062214531353E-11,113575.44106118334,5280.029360370863,1222.6430742826333,40.000085507953365,3.267844205536982,1793,10.0,10.0,1.0418183742402805E-4,67.0,65.0,523.0,6560.0,655.0,6.0081408321365975E7,9175.0,7.4928075E7,109149.3629489603,32491.610586011342
3.0,1.0,0.6005479452054795,0.3809936904733344,0.9005479452054794,1.0,0.6025708322337643,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.003218472906656484,0.0,90.0,249.61079780637746,3.8790287590573005,5.2391946515096914E-11,1.2444638716501318E-11,114608.55731062386,4852.039354680964,1173.6631388538221,40.00127578774143,3.2679661173682075,1792,10.0,10.0,4.4994633721407427E-4,71.0,53.0,447.0,5887.0,571.0,6.062792681732001E7,8634.0,7.6015606E7,110371.65406427221,33325.14366729678
3.0,1.0,0.7005479452054795,0.38350972160848434,0.9005479452054794,1.0,0.603122514361467,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.015085860211194513,0.0,80.0,250.05654849332072,3.891061608299202,4.7020875813381997E-11,9.970316799545273E-12,116756.74676250714,3949.02940403051,911.7420785138469,39.99018096749238,3.2642964736937934,1791,10.0,10.0,0.001620637015794443,44.0,42.0,410.0,4775.0,496.0,6.1764319037366316E7,6910.0,7.815949E7,113374.0472589792,34375.46124763705
3.0,1.0,0.7005479452054795,0.38528891656288916,0.9005479452054794,1.0,0.6043835616438357,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.017795016259497056,0.0,70.0,250.06819212720728,3.8912888399024514,4.422127617803849E-11,9.917366502765583E-12,117597.18422221548,3639.4689735588313,886.1929684315062,40.004302655347004,3.2685317226419097,1790,10.0,10.0,0.0016639308507309493,50.0,39.0,351.0,4307.0,440.0,6.220891045355197E7,6531.0,7.9018346E7,114486.17013232515,34886.88468809074
3.0,1.0,0.7005479452054795,0.3888817070035624,0.9005479452054794,1.0,0.5952616695435015,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.02139399038629681,0.0,60.0,249.15798797160372,3.8615577064299056,3.721394634283361E-11,8.313535056994557E-12,119033.53844184846,3054.741229070952,719.6952887400142,40.006008710422186,3.2690658506901977,1789,10.0,10.0,0.002868917552166561,36.0,40.0,297.0,3488.0,373.0,6.296874183573784E7,5281.0,8.008011E7,115792.37618147448,35587.79395085066
3.0,1.0,0.6005479452054795,0.4156643835616438,0.9005479452054794,1.0,0.5365012453300124,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.0825735819944632,40.0,70.0,226.49797936699898,3.4025229867273894,902.3617551426707,202.01206730407586,105280.66438538901,6371.978864032986,1683.0385333816862,39.93983548760807,3.258085828336312,2542,40.0,50.0,-0.03122339805642606,177.0,219.0,44.0,8031.0,440.0,5.569347145987075E7,12894.0,6.8013625E7,99100.03024574669,29470.149338374293
3.0,1.0,0.6005479452054795,0.42244298358367915,0.9005479452054794,1.0,0.5442116860699988,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.05134989774518435,40.0,60.0,220.33905567033935,3.305583809669207,665.6855674700415,152.70763729133859,108356.03142950198,5765.626204842385,1406.7697370427466,39.94529653796571,3.258993114622317,2541,40.0,50.0,-0.027597146661372404,142.0,196.0,35.0,6951.0,373.0,5.7320340626206525E7,10485.0,7.0604078E7,102681.61436672969,30785.45179584121
3.0,1.0,0.7005479452054795,0.42232742849493554,0.9005479452054794,1.0,0.5350702779884878,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.05006686374118654,40.0,50.0,223.64377867792385,3.3403796044957166,667.134090717687,169.53461085665558,109619.87979772345,4836.088633262217,1217.0767054196908,39.912507380072825,3.2473454212604285,2540,40.0,50.0,-0.024218296105351065,132.0,140.0,35.0,6100.0,307.0,5.798891641299567E7,9225.0,7.1956297E7,104421.71077504726,31601.53497164461
3.0,1.0,0.8005479452054794,0.4452807946297004,0.9005479452054794,1.0,0.558889919772963,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.03230193642551755,40.0,40.0,221.02990192741183,3.278917150068756,376.4690829128369,90.31307063614267,113164.81512537102,3324.109884072877,906.071594595203,39.871581468532604,3.244773245810285,2539,40.0,50.0,-0.01921716781114712,96.0,127.0,28.0,4764.0,251.0,5.98641872013213E7,7049.0,7.4247205E7,107453.34782608696,32900.536862003784
3.0,1.0,0.9005479452054794,0.4504780542353928,0.9005479452054794,1.0,0.5500167738328208,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.02215145737767238,40.0,30.0,224.00994947401088,3.390722923506735,281.8165628597037,111.7366540364477,116129.3899365738,2339.4373605330775,729.9216638303214,39.97093652474133,3.264118745998101,2538,40.0,50.0,-0.013465624921412284,78.0,98.0,20.0,3775.0,196.0,6.143244727644759E7,5640.0,7.6107825E7,109665.46691871456,34205.65784499055
3.0,1.0,0.5005479452054794,0.4082831747359615,0.9005479452054794,1.0,0.5287265502457388,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.08015267175572528,40.0,100.0,220.22492882709727,3.273314298039498,1445.6308087796185,364.5383240608715,94283.98131693513,8352.31921919101,2107.996503470884,39.91248942717986,3.252187055621687,2537,40.0,40.0,-0.026642533714243515,271.0,252.0,132.0,12349.0,655.0,4.987622611665868E7,19007.0,6.2034115E7,90765.32325141777,26501.434782608696
3.0,1.0,0.5005479452054794,0.41577441449403446,0.9005479452054794,1.0,0.5406970835174547,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.08631502197064843,40.0,80.0,226.11918234482977,3.3900556167929206,854.0274702901746,197.2908066772748,104125.57124861739,7157.997403783837,1775.0215061034187,39.942567496299226,3.2545813652066293,2535,40.0,40.0,-0.02917801534168304,177.0,216.0,103.0,8573.0,496.0,5.508242719051854E7,13205.0,6.7457931E7,98165.3516068053,29354.36672967864
3.0,1.0,0.6005479452054795,0.4114358655043587,0.9005479452054794,1.0,0.5409881693648817,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.13259371596232566,40.0,70.0,227.12158600585573,3.4146045212697462,946.5874950511399,235.8296655480887,105646.76988002603,6835.623966965524,1688.2855435397748,39.945020161758535,3.258538697835316,2534,40.0,40.0,-0.027860786325752673,176.0,176.0,88.0,8111.0,440.0,5.588714126653379E7,12561.0,6.80226E7,99344.94517958412,29242.200378071833
3.0,1.0,0.6005479452054795,0.3801491057328584,0.9005479452054794,1.0,0.6013573763267105,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.0,0.0,60.0,250.0,3.8899150743099957,5.22218547382707E-11,1.2276871918333819E-11,110964.33149142012,5266.787063568064,1227.9438570059917,40.00004448443677,3.267849657122745,1989,50.0,20.0,1.3552845561616735E-4,182.0,80.0,111.0,7704.0,373.0,5.870013135896126E7,11364.0,7.4838572E7,108874.59168241966,32597.189035916825
3.0,1.0,0.6005479452054795,0.3841577796617732,0.9005479452054794,1.0,0.6039659095979653,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.0,0.0,50.0,250.00023943769577,3.88993195893672,5.0658975142628484E-11,1.066113383097611,114034.35762795688,5017.005547260771,1184.1311240611142,40.0,3.2678260869565463,1988,50.0,20.0,0.0,149.0,68.0,90.0,6118.0,307.0,6.0324175185189165E7,9240.0,7.6029427E7,110419.0,33303.92438563327
3.0,1.0,0.7005479452054795,0.3896075970092234,0.9005479452054794,1.0,0.6058232822136114,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.01799637022309513,0.0,40.0,250.0597069102579,3.8911587022811682,5.104375933683083E-11,1.1102882777555376E-11,116035.62211644811,4283.087515032975,1007.2773389006366,40.00374009240491,3.268661135228157,1987,50.0,20.0,0.0011504967782505274,126.0,44.0,81.0,5176.0,251.0,6.138284409960101E7,7392.0,7.7970599E7,112872.9640831758,34519.47258979206
3.0,1.0,0.7005479452054795,0.3976656415991054,0.9005479452054794,1.0,0.5957743919485602,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.020677138449685325,0.0,30.0,250.06775808601924,3.8915858019907055,3.976235601854679E-11,9.068987948947517E-12,118469.07063357861,3207.65154021329,792.3255171566638,40.00586400738576,3.2688145037486853,1986,50.0,20.0,0.002531429536148404,89.0,43.0,64.0,3822.0,196.0,6.267013836516307E7,5574.0,7.9577896E7,114718.63137996219,35712.17391304348
3.0,1.0,0.6005479452054795,0.38246240719439506,0.9005479452054794,1.0,0.5783825159468786,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,4.894962111118363E-4,0.0,100.0,247.8664454570246,3.8515498362451526,8.028414300941456E-11,1.935096987289513E-11,99302.70654850717,7335.851682322458,1734.0503297208547,39.99999999999999,3.267826086956561,1985,50.0,10.0,0.0,323.0,69.0,263.0,13262.0,655.0,5.253113176416033E7,19545.0,6.6688071E7,96920.00945179584,29144.39697542533
3.0,1.0,0.6005479452054795,0.3824460811361946,0.9005479452054794,1.0,0.5790120672696304,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.0,0.0,90.0,249.2919944941731,3.866436599365727,7.179385523936132E-11,1.7349891660099275E-11,101825.33334831877,6647.85632473331,1477.4703184210196,40.0,3.267826086956559,1984,50.0,10.0,0.0,289.0,45.0,237.0,12073.0,571.0,5.3865601341260694E7,17128.0,6.9526359E7,101136.10964083175,30293.680529300567
3.0,1.0,0.6005479452054795,0.3790433053468847,0.9005479452054794,1.0,0.5908274414494034,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.0,0.0,80.0,245.55003041497307,3.808758909662311,5.014144584594694E-11,1.3723527917711627E-11,105792.65225820318,5303.532391432778,1355.9362020440767,39.998611414325175,3.267669004207608,1983,50.0,10.0,-9.032258064516129E-4,240.0,46.0,210.0,9889.0,496.0,5.596431304458945E7,14841.0,7.1994823E7,104930.15689981096,31165.916824196596
3.0,1.0,0.6005479452054795,0.37655417185554174,0.9005479452054794,1.0,0.5990105853051059,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.0,0.0,70.0,249.99999999999997,3.889915074309998,4.893566670597E-11,6.367174029487746,108719.43088809741,5110.10440987753,1194.2762292818356,40.0,3.2678260869565547,1982,50.0,10.0,0.0,217.0,43.0,180.0,8887.0,440.0,5.751257893980352E7,12884.0,7.3147735E7,106745.77504725898,31529.716446124763
3.0,1.0,0.6005479452054795,0.3783348635645819,0.9005479452054794,1.0,0.6021381615189687,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.0,0.0,60.0,249.42182026056037,3.883799225409085,5.0338433992380295E-11,0.2919077377821474,110958.36597588913,5062.475573770758,1200.4265970538931,40.0,3.2678260869565507,1981,50.0,10.0,0.0,192.0,35.0,146.0,7805.0,373.0,5.869697560124536E7,11111.0,7.453698E7,108610.75236294896,32290.911153119094
3.0,1.0,0.6005479452054795,0.3825799830440409,0.9005479452054794,1.0,0.6016670385078756,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.001047283799615922,0.0,50.0,250.00086292613673,3.889937309634825,5.410682459464342E-11,1.2768806616142933E-11,113711.8109233288,5407.718940023692,1263.0449315102735,40.0,3.2678260869565463,1980,50.0,10.0,0.0,149.0,23.0,135.0,6334.0,307.0,6.015354797844093E7,9299.0,7.5298344E7,109308.86011342156,33032.05482041588
3.0,1.0,0.7005479452054795,0.39046444359548105,0.9005479452054794,1.0,0.6078022157943568,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.021063502682054376,0.0,40.0,250.0799252256318,3.8916390076065976,4.604464697007353E-11,1.090430705734956E-11,116999.2505590895,3705.2730466784224,986.5120611410539,40.00523586442111,3.2688826629553707,1979,50.0,10.0,0.0021152878156445918,114.0,24.0,113.0,4544.0,251.0,6.189260354575836E7,7192.0,7.7829062E7,112485.83742911153,34639.04347826087
3.0,1.0,0.9005479452054794,0.4654575342465754,0.9005479452054794,1.0,0.5250490660024907,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.026575552192114195,60.0,40.0,203.41284379484384,2.883788562038125,713.5603868542347,262.1109267217133,113727.48226559735,2660.2320494217106,713.0382647029077,39.94886641241052,3.2594335841290714,6203,30.0,10.0,-0.029175894189550914,85.0,25.0,165.0,4171.0,275.0,6.016183811850101E7,6165.0,7.381071E7,106564.28733459357,32964.465028355386
3.0,1.0,0.7005479452054795,0.4263888178244994,0.9005479452054794,1.0,0.5178379886968858,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.16327578805594117,60.0,90.0,215.7430341527072,3.2397683171172234,1609.7773887094006,308.6658089616421,100957.03927835338,7053.822246143583,1732.7039660000553,39.91506651622074,3.2533058453538315,6200,30.0,0.0,-0.040198200932097805,190.0,0.0,399.0,9098.0,589.0,5.340627377824895E7,13551.0,6.4563697E7,93959.34215500945,28089.234404536863
3.0,1.0,0.9005479452054794,0.4545916257430861,0.9005479452054794,1.0,0.5171491341431894,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.15541473197119413,60.0,30.0,209.92366758971707,3.124823994515512,604.7823236451286,191.47293003117773,116810.37227502103,1871.39072725319,529.4145796438619,39.89978196534372,3.2454770969134454,6210,30.0,20.0,-0.03732844482142319,65.0,37.0,110.0,3278.0,212.0,6.1792686933486156E7,5036.0,7.6681705E7,110722.52173913043,34233.44234404537
3.0,1.0,0.6005479452054795,0.42032033719704953,0.9005479452054794,1.0,0.5144463645943098,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.11679696862118776,60.0,100.0,216.01748126661175,3.17585915915018,1717.1015707970462,488.1398494272862,100402.17588138975,6930.162620133445,1805.9532921612365,39.89260935699974,3.2507622563736907,6209,30.0,10.0,-0.03871447319281123,193.0,65.0,392.0,9493.0,650.0,5.311275104125515E7,14512.0,6.2988618E7,91590.06427221172,27481.047258979204
3.0,1.0,0.7005479452054795,0.42364909179710214,0.9005479452054794,1.0,0.5100779124124939,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.15250234966064435,60.0,90.0,210.3729172177842,3.105168183168102,1543.4869601094433,382.1244285601227,103210.69317537503,6282.576637694275,1523.8036874576521,39.91693975413086,3.2538815386960582,6208,30.0,10.0,-0.03756881871983133,166.0,49.0,374.0,8185.0,589.0,5.459845668977345E7,12711.0,6.5438802E7,95053.43478260869,28649.404536862003
3.0,1.0,0.7005479452054795,0.42881950810655073,0.9005479452054794,1.0,0.5121071793394274,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.12473149809446224,60.0,80.0,217.33544137781416,3.2694876870237577,1510.0524907187714,372.5061983315217,103730.82437563053,6152.134884272548,1553.7859431443892,39.932110955381056,3.2562327792580845,6207,30.0,10.0,-0.033959983196527835,167.0,49.0,307.0,7983.0,523.0,5.487360609470854E7,12002.0,6.6411023E7,96362.70321361058,29177.982986767485
3.0,1.0,0.7005479452054795,0.41969682850309076,0.9005479452054794,1.0,0.5073500450408474,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.13389472080416448,60.0,70.0,216.60650981226567,3.283983081868958,1088.0522700653266,284.37528024063784,106723.60535959444,4779.837415820654,1217.4750745157742,39.677034177265995,3.227594682784418,6206,30.0,10.0,-0.039718934633489765,152.0,47.0,242.0,7057.0,441.0,5.645678723522543E7,10860.0,6.7973059E7,98574.24007561436,29919.255198487714
3.0,1.0,0.9005479452054794,0.4429621946421546,0.9005479452054794,1.0,0.526794949747845,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.10351523463306914,60.0,60.0,218.86694720391088,3.3012373749329074,928.0180917195692,257.88904392715494,110522.46880642051,3466.2516006781075,965.9198664243712,39.934120794145834,3.2563863416543937,6205,30.0,10.0,-0.03302387092405064,113.0,28.0,242.0,5553.0,383.0,5.846638599859639E7,8417.0,7.0352817E7,101871.86956521739,31120.223062381854
3.0,1.0,0.8005479452054794,0.44147270811380396,0.9005479452054794,1.0,0.5172998946259221,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.0663460628105191,60.0,50.0,211.83091864122323,3.038504019557001,680.480081106055,175.06183433728833,111637.35783014532,3278.919164298013,865.5918418223345,39.93814211843947,3.2570232752856043,6204,30.0,10.0,-0.03471976007850203,98.0,37.0,190.0,4992.0,325.0,5.905616229214691E7,7569.0,7.2238789E7,104297.04914933837,32260.207939508506
3.0,1.0,0.9005479452054794,0.461163091238046,0.9005479452054794,1.0,0.5060480744378393,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.16661165304380732,60.0,30.0,224.9736799988539,3.4460345085267203,400.57432417200664,133.9823590598509,117375.9406538409,1757.1559358225584,476.0101724867209,39.768902963037085,3.206184879175437,6202,30.0,10.0,-0.0339545185235373,64.0,26.0,122.0,3144.0,212.0,6.209187260588184E7,4695.0,7.6089499E7,109763.3516068053,34073.13043478261
3.0,1.0,0.6005479452054795,0.4208476290832455,0.9005479452054794,1.0,0.5164716543730242,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.1587389595899496,60.0,100.0,222.30684411944299,3.2671651172494087,1647.3354059588103,441.4274074896339,100053.68052359848,7581.895114697659,1768.9154331882164,39.73282781139951,3.234866619633986,6201,30.0,0.0,-0.04042500245707402,205.0,0.0,445.0,10007.0,650.0,5.292839699698354E7,14604.0,6.2686805E7,91431.41209829868,27069.164461247638
3.0,1.0,0.7005479452054795,0.3954636249522458,0.9005479452054794,1.0,0.5975942804125962,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.02031559848933643,0.0,40.0,250.07589088590768,3.8918135243893563,3.8867004100557865E-11,9.397028753081553E-12,118857.8573406395,3089.346699335319,784.8559797020907,40.01062944395782,3.2695484769223624,1883,30.0,10.0,0.003169080885357566,69.0,24.0,158.0,3542.0,251.0,6.287580653319829E7,5573.0,8.0611267E7,116392.94706994329,35991.30056710775
3.0,1.0,0.6005479452054795,0.3851783025450806,0.9005479452054794,1.0,0.6022204267508906,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.017068594766970226,0.0,60.0,250.0505304387744,3.8911461318558778,5.2750420591695465E-11,1.1327989590715745E-11,115893.2469412703,4535.778417429559,1030.722435493926,40.00402470582522,3.268546364111454,1877,30.0,0.0,0.0016690988794259563,97.0,0.0,276.0,5271.0,373.0,6.1307527631932065E7,7563.0,7.7256187E7,112193.46124763705,33848.48015122873
3.0,1.0,0.6005479452054795,0.3802839352428393,0.9005479452054794,1.0,0.6022752179327522,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,7.295018157679851E-4,0.0,70.0,249.64253468446,3.8724875047709397,5.078703563178862E-11,1.2329630733381883E-11,113226.61264745468,5085.5346051425195,1229.5797457475119,40.0,3.2678260869565547,1878,30.0,0.0,0.0,140.0,0.0,300.0,6566.0,440.0,5.989687809050344E7,9742.0,7.5468496E7,109745.44990548205,32917.11342155009
3.0,1.0,0.6005479452054795,0.3782948519664162,0.9005479452054794,1.0,0.5990532479010163,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.0,0.0,80.0,250.0,3.8899150743099993,5.199864828868517E-11,1.2322440427931623E-11,110888.51153779753,5279.59731407103,1243.0936483856497,39.99990941768512,3.2677868162693198,1879,30.0,0.0,-2.2580645161290321E-4,161.0,0.0,335.0,7794.0,496.0,5.866002260349489E7,11128.0,7.4258025E7,108121.75803402647,32252.58034026465
